Expanded Count: 960
Left Bank:  chickens: 65, wolves: 64, boat: 0
Right Bank:  chickens: 34, wolves: 32, boat: 1
Left Bank:  chickens: 67, wolves: 64, boat: 1
Right Bank:  chickens: 32, wolves: 32, boat: 0
Left Bank:  chickens: 66, wolves: 64, boat: 0
Right Bank:  chickens: 33, wolves: 32, boat: 1
Left Bank:  chickens: 67, wolves: 65, boat: 1
Right Bank:  chickens: 32, wolves: 31, boat: 0
Left Bank:  chickens: 66, wolves: 65, boat: 0
Right Bank:  chickens: 33, wolves: 31, boat: 1
Left Bank:  chickens: 68, wolves: 65, boat: 1
Right Bank:  chickens: 31, wolves: 31, boat: 0
Left Bank:  chickens: 67, wolves: 65, boat: 0
Right Bank:  chickens: 32, wolves: 31, boat: 1
Left Bank:  chickens: 68, wolves: 66, boat: 1
Right Bank:  chickens: 31, wolves: 30, boat: 0
Left Bank:  chickens: 67, wolves: 66, boat: 0
Right Bank:  chickens: 32, wolves: 30, boat: 1
Left Bank:  chickens: 69, wolves: 66, boat: 1
Right Bank:  chickens: 30, wolves: 30, boat: 0
Left Bank:  chickens: 68, wolves: 66, boat: 0
Right Bank:  chickens: 31, wolves: 30, boat: 1
Left Bank:  chickens: 69, wolves: 67, boat: 1
Right Bank:  chickens: 30, wolves: 29, boat: 0
Left Bank:  chickens: 68, wolves: 67, boat: 0
Right Bank:  chickens: 31, wolves: 29, boat: 1
Left Bank:  chickens: 70, wolves: 67, boat: 1
Right Bank:  chickens: 29, wolves: 29, boat: 0
Left Bank:  chickens: 69, wolves: 67, boat: 0
Right Bank:  chickens: 30, wolves: 29, boat: 1
Left Bank:  chickens: 70, wolves: 68, boat: 1
Right Bank:  chickens: 29, wolves: 28, boat: 0
Left Bank:  chickens: 69, wolves: 68, boat: 0
Right Bank:  chickens: 30, wolves: 28, boat: 1
Left Bank:  chickens: 71, wolves: 68, boat: 1
Right Bank:  chickens: 28, wolves: 28, boat: 0
Left Bank:  chickens: 70, wolves: 68, boat: 0
Right Bank:  chickens: 29, wolves: 28, boat: 1
Left Bank:  chickens: 71, wolves: 69, boat: 1
Right Bank:  chickens: 28, wolves: 27, boat: 0
Left Bank:  chickens: 70, wolves: 69, boat: 0
Right Bank:  chickens: 29, wolves: 27, boat: 1
Left Bank:  chickens: 72, wolves: 69, boat: 1
Right Bank:  chickens: 27, wolves: 27, boat: 0
Left Bank:  chickens: 71, wolves: 69, boat: 0
Right Bank:  chickens: 28, wolves: 27, boat: 1
Left Bank:  chickens: 72, wolves: 70, boat: 1
Right Bank:  chickens: 27, wolves: 26, boat: 0
Left Bank:  chickens: 71, wolves: 70, boat: 0
Right Bank:  chickens: 28, wolves: 26, boat: 1
Left Bank:  chickens: 73, wolves: 70, boat: 1
Right Bank:  chickens: 26, wolves: 26, boat: 0
Left Bank:  chickens: 72, wolves: 70, boat: 0
Right Bank:  chickens: 27, wolves: 26, boat: 1
Left Bank:  chickens: 73, wolves: 71, boat: 1
Right Bank:  chickens: 26, wolves: 25, boat: 0
Left Bank:  chickens: 72, wolves: 71, boat: 0
Right Bank:  chickens: 27, wolves: 25, boat: 1
Left Bank:  chickens: 74, wolves: 71, boat: 1
Right Bank:  chickens: 25, wolves: 25, boat: 0
Left Bank:  chickens: 73, wolves: 71, boat: 0
Right Bank:  chickens: 26, wolves: 25, boat: 1
Left Bank:  chickens: 74, wolves: 72, boat: 1
Right Bank:  chickens: 25, wolves: 24, boat: 0
Left Bank:  chickens: 73, wolves: 72, boat: 0
Right Bank:  chickens: 26, wolves: 24, boat: 1
Left Bank:  chickens: 75, wolves: 72, boat: 1
Right Bank:  chickens: 24, wolves: 24, boat: 0
Left Bank:  chickens: 74, wolves: 72, boat: 0
Right Bank:  chickens: 25, wolves: 24, boat: 1
Left Bank:  chickens: 75, wolves: 73, boat: 1
Right Bank:  chickens: 24, wolves: 23, boat: 0
Left Bank:  chickens: 74, wolves: 73, boat: 0
Right Bank:  chickens: 25, wolves: 23, boat: 1
Left Bank:  chickens: 76, wolves: 73, boat: 1
Right Bank:  chickens: 23, wolves: 23, boat: 0
Left Bank:  chickens: 75, wolves: 73, boat: 0
Right Bank:  chickens: 24, wolves: 23, boat: 1
Left Bank:  chickens: 76, wolves: 74, boat: 1
Right Bank:  chickens: 23, wolves: 22, boat: 0
Left Bank:  chickens: 75, wolves: 74, boat: 0
Right Bank:  chickens: 24, wolves: 22, boat: 1
Left Bank:  chickens: 77, wolves: 74, boat: 1
Right Bank:  chickens: 22, wolves: 22, boat: 0
Left Bank:  chickens: 76, wolves: 74, boat: 0
Right Bank:  chickens: 23, wolves: 22, boat: 1
Left Bank:  chickens: 77, wolves: 75, boat: 1
Right Bank:  chickens: 22, wolves: 21, boat: 0
Left Bank:  chickens: 76, wolves: 75, boat: 0
Right Bank:  chickens: 23, wolves: 21, boat: 1
Left Bank:  chickens: 78, wolves: 75, boat: 1
Right Bank:  chickens: 21, wolves: 21, boat: 0
Left Bank:  chickens: 77, wolves: 75, boat: 0
Right Bank:  chickens: 22, wolves: 21, boat: 1
Left Bank:  chickens: 78, wolves: 76, boat: 1
Right Bank:  chickens: 21, wolves: 20, boat: 0
Left Bank:  chickens: 77, wolves: 76, boat: 0
Right Bank:  chickens: 22, wolves: 20, boat: 1
Left Bank:  chickens: 79, wolves: 76, boat: 1
Right Bank:  chickens: 20, wolves: 20, boat: 0
Left Bank:  chickens: 78, wolves: 76, boat: 0
Right Bank:  chickens: 21, wolves: 20, boat: 1
Left Bank:  chickens: 79, wolves: 77, boat: 1
Right Bank:  chickens: 20, wolves: 19, boat: 0
Left Bank:  chickens: 78, wolves: 77, boat: 0
Right Bank:  chickens: 21, wolves: 19, boat: 1
Left Bank:  chickens: 80, wolves: 77, boat: 1
Right Bank:  chickens: 19, wolves: 19, boat: 0
Left Bank:  chickens: 79, wolves: 77, boat: 0
Right Bank:  chickens: 20, wolves: 19, boat: 1
Left Bank:  chickens: 80, wolves: 78, boat: 1
Right Bank:  chickens: 19, wolves: 18, boat: 0
Left Bank:  chickens: 79, wolves: 78, boat: 0
Right Bank:  chickens: 20, wolves: 18, boat: 1
Left Bank:  chickens: 81, wolves: 78, boat: 1
Right Bank:  chickens: 18, wolves: 18, boat: 0
Left Bank:  chickens: 80, wolves: 78, boat: 0
Right Bank:  chickens: 19, wolves: 18, boat: 1
Left Bank:  chickens: 81, wolves: 79, boat: 1
Right Bank:  chickens: 18, wolves: 17, boat: 0
Left Bank:  chickens: 80, wolves: 79, boat: 0
Right Bank:  chickens: 19, wolves: 17, boat: 1
Left Bank:  chickens: 82, wolves: 79, boat: 1
Right Bank:  chickens: 17, wolves: 17, boat: 0
Left Bank:  chickens: 81, wolves: 79, boat: 0
Right Bank:  chickens: 18, wolves: 17, boat: 1
Left Bank:  chickens: 82, wolves: 80, boat: 1
Right Bank:  chickens: 17, wolves: 16, boat: 0
Left Bank:  chickens: 81, wolves: 80, boat: 0
Right Bank:  chickens: 18, wolves: 16, boat: 1
Left Bank:  chickens: 83, wolves: 80, boat: 1
Right Bank:  chickens: 16, wolves: 16, boat: 0
Left Bank:  chickens: 82, wolves: 80, boat: 0
Right Bank:  chickens: 17, wolves: 16, boat: 1
Left Bank:  chickens: 83, wolves: 81, boat: 1
Right Bank:  chickens: 16, wolves: 15, boat: 0
Left Bank:  chickens: 82, wolves: 81, boat: 0
Right Bank:  chickens: 17, wolves: 15, boat: 1
Left Bank:  chickens: 84, wolves: 81, boat: 1
Right Bank:  chickens: 15, wolves: 15, boat: 0
Left Bank:  chickens: 83, wolves: 81, boat: 0
Right Bank:  chickens: 16, wolves: 15, boat: 1
Left Bank:  chickens: 84, wolves: 82, boat: 1
Right Bank:  chickens: 15, wolves: 14, boat: 0
Left Bank:  chickens: 83, wolves: 82, boat: 0
Right Bank:  chickens: 16, wolves: 14, boat: 1
Left Bank:  chickens: 85, wolves: 82, boat: 1
Right Bank:  chickens: 14, wolves: 14, boat: 0
Left Bank:  chickens: 84, wolves: 82, boat: 0
Right Bank:  chickens: 15, wolves: 14, boat: 1
Left Bank:  chickens: 85, wolves: 83, boat: 1
Right Bank:  chickens: 14, wolves: 13, boat: 0
Left Bank:  chickens: 84, wolves: 83, boat: 0
Right Bank:  chickens: 15, wolves: 13, boat: 1
Left Bank:  chickens: 86, wolves: 83, boat: 1
Right Bank:  chickens: 13, wolves: 13, boat: 0
Left Bank:  chickens: 85, wolves: 83, boat: 0
Right Bank:  chickens: 14, wolves: 13, boat: 1
Left Bank:  chickens: 86, wolves: 84, boat: 1
Right Bank:  chickens: 13, wolves: 12, boat: 0
Left Bank:  chickens: 85, wolves: 84, boat: 0
Right Bank:  chickens: 14, wolves: 12, boat: 1
Left Bank:  chickens: 87, wolves: 84, boat: 1
Right Bank:  chickens: 12, wolves: 12, boat: 0
Left Bank:  chickens: 86, wolves: 84, boat: 0
Right Bank:  chickens: 13, wolves: 12, boat: 1
Left Bank:  chickens: 87, wolves: 85, boat: 1
Right Bank:  chickens: 12, wolves: 11, boat: 0
Left Bank:  chickens: 86, wolves: 85, boat: 0
Right Bank:  chickens: 13, wolves: 11, boat: 1
Left Bank:  chickens: 88, wolves: 85, boat: 1
Right Bank:  chickens: 11, wolves: 11, boat: 0
Left Bank:  chickens: 87, wolves: 85, boat: 0
Right Bank:  chickens: 12, wolves: 11, boat: 1
Left Bank:  chickens: 88, wolves: 86, boat: 1
Right Bank:  chickens: 11, wolves: 10, boat: 0
Left Bank:  chickens: 87, wolves: 86, boat: 0
Right Bank:  chickens: 12, wolves: 10, boat: 1
Left Bank:  chickens: 89, wolves: 86, boat: 1
Right Bank:  chickens: 10, wolves: 10, boat: 0
Left Bank:  chickens: 88, wolves: 86, boat: 0
Right Bank:  chickens: 11, wolves: 10, boat: 1
Left Bank:  chickens: 89, wolves: 87, boat: 1
Right Bank:  chickens: 10, wolves: 9, boat: 0
Left Bank:  chickens: 88, wolves: 87, boat: 0
Right Bank:  chickens: 11, wolves: 9, boat: 1
Left Bank:  chickens: 90, wolves: 87, boat: 1
Right Bank:  chickens: 9, wolves: 9, boat: 0
Left Bank:  chickens: 89, wolves: 87, boat: 0
Right Bank:  chickens: 10, wolves: 9, boat: 1
Left Bank:  chickens: 90, wolves: 88, boat: 1
Right Bank:  chickens: 9, wolves: 8, boat: 0
Left Bank:  chickens: 89, wolves: 88, boat: 0
Right Bank:  chickens: 10, wolves: 8, boat: 1
Left Bank:  chickens: 91, wolves: 88, boat: 1
Right Bank:  chickens: 8, wolves: 8, boat: 0
Left Bank:  chickens: 90, wolves: 88, boat: 0
Right Bank:  chickens: 9, wolves: 8, boat: 1
Left Bank:  chickens: 91, wolves: 89, boat: 1
Right Bank:  chickens: 8, wolves: 7, boat: 0
Left Bank:  chickens: 90, wolves: 89, boat: 0
Right Bank:  chickens: 9, wolves: 7, boat: 1
Left Bank:  chickens: 92, wolves: 89, boat: 1
Right Bank:  chickens: 7, wolves: 7, boat: 0
Left Bank:  chickens: 91, wolves: 89, boat: 0
Right Bank:  chickens: 8, wolves: 7, boat: 1
Left Bank:  chickens: 92, wolves: 90, boat: 1
Right Bank:  chickens: 7, wolves: 6, boat: 0
Left Bank:  chickens: 91, wolves: 90, boat: 0
Right Bank:  chickens: 8, wolves: 6, boat: 1
Left Bank:  chickens: 93, wolves: 90, boat: 1
Right Bank:  chickens: 6, wolves: 6, boat: 0
Left Bank:  chickens: 92, wolves: 90, boat: 0
Right Bank:  chickens: 7, wolves: 6, boat: 1
Left Bank:  chickens: 93, wolves: 91, boat: 1
Right Bank:  chickens: 6, wolves: 5, boat: 0
Left Bank:  chickens: 92, wolves: 91, boat: 0
Right Bank:  chickens: 7, wolves: 5, boat: 1
Left Bank:  chickens: 94, wolves: 91, boat: 1
Right Bank:  chickens: 5, wolves: 5, boat: 0
Left Bank:  chickens: 93, wolves: 91, boat: 0
Right Bank:  chickens: 6, wolves: 5, boat: 1
Left Bank:  chickens: 94, wolves: 92, boat: 1
Right Bank:  chickens: 5, wolves: 4, boat: 0
Left Bank:  chickens: 93, wolves: 92, boat: 0
Right Bank:  chickens: 6, wolves: 4, boat: 1
Left Bank:  chickens: 95, wolves: 92, boat: 1
Right Bank:  chickens: 4, wolves: 4, boat: 0
Left Bank:  chickens: 94, wolves: 92, boat: 0
Right Bank:  chickens: 5, wolves: 4, boat: 1
Left Bank:  chickens: 95, wolves: 93, boat: 1
Right Bank:  chickens: 4, wolves: 3, boat: 0
Left Bank:  chickens: 94, wolves: 93, boat: 0
Right Bank:  chickens: 5, wolves: 3, boat: 1
Left Bank:  chickens: 96, wolves: 93, boat: 1
Right Bank:  chickens: 3, wolves: 3, boat: 0
Left Bank:  chickens: 95, wolves: 93, boat: 0
Right Bank:  chickens: 4, wolves: 3, boat: 1
Left Bank:  chickens: 96, wolves: 94, boat: 1
Right Bank:  chickens: 3, wolves: 2, boat: 0
Left Bank:  chickens: 95, wolves: 94, boat: 0
Right Bank:  chickens: 4, wolves: 2, boat: 1
Left Bank:  chickens: 97, wolves: 94, boat: 1
Right Bank:  chickens: 2, wolves: 2, boat: 0
Left Bank:  chickens: 96, wolves: 94, boat: 0
Right Bank:  chickens: 3, wolves: 2, boat: 1
Left Bank:  chickens: 97, wolves: 95, boat: 1
Right Bank:  chickens: 2, wolves: 1, boat: 0
Left Bank:  chickens: 96, wolves: 95, boat: 0
Right Bank:  chickens: 3, wolves: 1, boat: 1
Left Bank:  chickens: 98, wolves: 95, boat: 1
Right Bank:  chickens: 1, wolves: 1, boat: 0
Left Bank:  chickens: 97, wolves: 95, boat: 0
Right Bank:  chickens: 2, wolves: 1, boat: 1
Left Bank:  chickens: 99, wolves: 95, boat: 1
Right Bank:  chickens: 0, wolves: 1, boat: 0
Left Bank:  chickens: 99, wolves: 94, boat: 0
Right Bank:  chickens: 0, wolves: 2, boat: 1
Left Bank:  chickens: 99, wolves: 96, boat: 1
Right Bank:  chickens: 0, wolves: 0, boat: 0
